idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
250,"These words are indeed very predictive since they are likely to occur in documents with a specific topic , as discussed above .",Conclusions,The results are visualized in .,text-classification,8,,,,18,0.4864864864864865,249,0.9256505576208178,18,0.6428571428571429,0,0,
251,"Another interesting observation is that the frequencies of these words are actually quite low in the training set ( e.g. colston : 320 , repubs : 255 win32 : 276 ) , considering the large size of the training set ( 1,400 K ) .",Conclusions,The results are visualized in .,text-classification,8,,,,19,0.5135135135135135,250,0.929368029739777,19,0.6785714285714286,0,0,
252,"This suggests that the model is utilizing those relatively rare , yet representative words of each topic for the final predictions .",Conclusions,The results are visualized in .,text-classification,8,,,,20,0.5405405405405406,251,0.9330855018587361,20,0.7142857142857143,0,0,
253,information of a text sequence is the word embedding .,Conclusions,The results are visualized in .,text-classification,8,,,,21,0.5675675675675675,252,0.9368029739776952,21,0.75,0,0,
254,"Thus , it is of interest to see how many word embedding dimensions are needed fora SWEM architecture to perform well .",Conclusions,The results are visualized in .,text-classification,8,,,,22,0.5945945945945946,253,0.9405204460966543,22,0.7857142857142857,0,0,
255,"To this end , we vary the dimension from 3 to 1000 and train a SWEMconcat model on the Yahoo dataset .",Conclusions,The results are visualized in .,text-classification,8,,,,23,0.6216216216216216,254,0.9442379182156134,23,0.8214285714285714,0,0,
256,"For fair comparison , the word embeddings are randomly initialized in this experiment , since there are no pretrained word vectors , such as GloVe , for some dimensions we consider .",Conclusions,The results are visualized in .,text-classification,8,,,,24,0.6486486486486487,255,0.9479553903345725,24,0.8571428571428571,0,0,
257,"As shown in , the model exhibits higher accuracy with larger word embedding dimensions .",Conclusions,The results are visualized in .,text-classification,8,,,,25,0.6756756756756757,256,0.9516728624535316,25,0.8928571428571429,0,0,
258,"This is not surprising since with more embedding dimensions , more semantic features could be potentially encapsulated .",Conclusions,The results are visualized in .,text-classification,8,,,,26,0.7027027027027027,257,0.9553903345724907,26,0.9285714285714286,0,0,
259,"However , we also observe that even with only 10 dimensions , SWEM demonstrates comparable results relative to the case with 1000 dimensions , suggesting that word embeddings are very efficient at abstracting semantic information into fixed - length vectors .",Conclusions,The results are visualized in .,text-classification,8,,,,27,0.7297297297297297,258,0.9591078066914498,27,0.9642857142857143,0,0,
260,"This property indicates that we may further reduce the number of model parameters with lowerdimensional word embeddings , while still achieving competitive results .",Conclusions,The results are visualized in .,text-classification,8,,,,28,0.7567567567567568,259,0.9628252788104089,28,1.0,0,0,
261,Sensitivity of compositional functions to sample size,Conclusions,,text-classification,8,,,,29,0.7837837837837838,260,0.966542750929368,0,0.0,0,0,
262,"To explore the robustness of different compositional functions , we consider another application scenario , where we only have a limited number of training data , e.g. , when labeled data are expensive to obtain .",Conclusions,Sensitivity of compositional functions to sample size,text-classification,8,,,,30,0.8108108108108109,261,0.9702602230483272,1,0.125,0,0,
263,"To investigate this , we re-run the experiments on Yahoo and SNLI datasets , while employing increasing proportions of the original training set .",Conclusions,Sensitivity of compositional functions to sample size,text-classification,8,,,,31,0.8378378378378378,262,0.9739776951672863,2,0.25,0,0,
264,"Specifically , we use 0.1 % , 0.2 % , 0.6 % , 1.0 % , 10 % , 100 % for comparison ; the corresponding results are shown in .",Conclusions,Sensitivity of compositional functions to sample size,text-classification,8,,,,32,0.8648648648648649,263,0.9776951672862454,3,0.375,0,0,
265,"Surprisingly , SWEM consistently outperforms CNN and LSTM models by a large margin , on a wide range of training data proportions .",Conclusions,Sensitivity of compositional functions to sample size,text-classification,8,,,,33,0.8918918918918919,264,0.9814126394052045,4,0.5,0,0,
266,"For instance , with 0.1 % of the training samples from Yahoo dataset ( around 1.4 K labeled data ) , SWEM achieves an accuracy of 56. 10 % , which is much better than that of models with CNN ( 25.32 % ) or LSTM ( 42.37 % ) .",Conclusions,Sensitivity of compositional functions to sample size,text-classification,8,,,,34,0.918918918918919,265,0.9851301115241635,5,0.625,0,0,
267,"On the SNLI dataset , we also noticed the same trend that the SWEM architecture result in much better accuracies , with a fraction of training data .",Conclusions,Sensitivity of compositional functions to sample size,text-classification,8,,,,35,0.9459459459459459,266,0.9888475836431226,6,0.75,0,0,
268,"This observation indicates that overfitting issues in CNN or LSTMbased models on text data mainly stems from overcomplicated compositional functions , rather than the word embedding layer .",Conclusions,Sensitivity of compositional functions to sample size,text-classification,8,,,,36,0.972972972972973,267,0.9925650557620818,7,0.875,0,0,
269,"More importantly , SWEM tends to be afar more robust model when only limited data are available for training .",Conclusions,Sensitivity of compositional functions to sample size,text-classification,8,,,,37,1.0,268,0.9962825278810409,8,1.0,0,0,
1,title,,,text-classification,9,,,,0,0.0,0,0.0,0,0.0,1,0,
2,Translations as Additional Contexts for Sentence Classification,title,,text-classification,9,"['O', 'O', 'O', 'O', 'O', 'B', 'I']",,,1,0.0,1,0.003968253968253968,1,0.0,1,1,research-problem
3,abstract,,,text-classification,9,,,,0,0.0,2,0.007936507936507936,0,0.0,1,0,
4,"In sentence classification tasks , additional contexts , such as the neighboring sentences , may improve the accuracy of the classifier .",abstract,abstract,text-classification,9,,,,1,0.14285714285714285,3,0.011904761904761904,1,0.14285714285714285,1,0,
5,"However , such contexts are domain - dependent and thus can not be used for another classification task with an inappropriate domain .",abstract,abstract,text-classification,9,,,,2,0.2857142857142857,4,0.015873015873015872,2,0.2857142857142857,1,0,
6,"In contrast , we propose the use of translated sentences as domain - free context that is always available regardless of the domain .",abstract,abstract,text-classification,9,,,,3,0.42857142857142855,5,0.01984126984126984,3,0.42857142857142855,1,0,
7,"We find that naive feature expansion of translations gains only marginal improvements and may decrease the performance of the classifier , due to possible inaccurate translations thus producing noisy sentence vectors .",abstract,abstract,text-classification,9,,,,4,0.5714285714285714,6,0.023809523809523808,4,0.5714285714285714,1,0,
8,"To this end , we present multiple context fixing attachment ( MCFA ) , a series of modules attached to multiple sentence vectors to fix the noise in the vectors using the other sentence vectors as context .",abstract,abstract,text-classification,9,,,,5,0.7142857142857143,7,0.027777777777777776,5,0.7142857142857143,1,0,
9,"We show that our method performs competitively compared to previous models , achieving best classification performance on multiple data sets .",abstract,abstract,text-classification,9,,,,6,0.8571428571428571,8,0.031746031746031744,6,0.8571428571428571,1,0,
10,We are the first to use translations as domainfree contexts for sentence classification .,abstract,abstract,text-classification,9,,,,7,1.0,9,0.03571428571428571,7,1.0,1,0,
11,Introduction,,,text-classification,9,,,,0,0.0,10,0.03968253968253968,0,0.0,1,0,
12,"One of the primary tasks in natural language processing ( NLP ) is sentence classification , where given a sentence ( e.g. a sentence of a review ) as input , we are tasked to classify it into one of multiple classes ( e.g. into positive or negative ) .",Introduction,Introduction,text-classification,9,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",1,0.013513513513513514,11,0.04365079365079365,1,0.024390243902439025,1,1,research-problem
13,"This task is important as it is widely used in almost all subareas of NLP such as sentiment classification for sentiment analysis and question type classification for question answering , to name a few .",Introduction,Introduction,text-classification,9,,,,2,0.02702702702702703,12,0.047619047619047616,2,0.04878048780487805,1,0,
14,"While past methods require feature engineering , recent methods enjoy neural - based methods to automatically encode the sentences into low - dimensional dense vectors .",Introduction,Introduction,text-classification,9,,,,3,0.04054054054054054,13,0.051587301587301584,3,0.07317073170731707,1,0,
15,"Despite the success of these methods , the major challenge in this task is that extracting features from a single sentence limits the performance .",Introduction,Introduction,text-classification,9,,,,4,0.05405405405405406,14,0.05555555555555555,4,0.0975609756097561,1,0,
16,"To overcome this limitation , recent works attempted to augment different kinds of features to the sentence , such as the neighboring sentences and the topics of the sentences .",Introduction,Introduction,text-classification,9,,,,5,0.06756756756756757,15,0.05952380952380952,5,0.12195121951219512,1,0,
17,"However , these methods used domain - dependent contexts that are only effective when the domain of the task is appropriate .",Introduction,Introduction,text-classification,9,,,,6,0.08108108108108109,16,0.06349206349206349,6,0.14634146341463414,1,0,
18,"For one thing , neighboring sentences may not be available in some tasks such as question type classification .",Introduction,Introduction,text-classification,9,,,,7,0.0945945945945946,17,0.06746031746031746,7,0.17073170731707318,1,0,
19,"Moreover , topics inferred using topic models may produce less useful topics when the data set is domain - specific such as movie review sentiment classification .",Introduction,Introduction,text-classification,9,,,,8,0.10810810810810811,18,0.07142857142857142,8,0.1951219512195122,1,0,
20,"In this paper , we propose the usage of translations as compelling and effective domain - free contexts , or contexts that are always available no matter what the task domain is .",Introduction,Introduction,text-classification,9,,,,9,0.12162162162162163,19,0.07539682539682539,9,0.21951219512195122,1,0,
21,We observe two opportunities when using translations .,Introduction,Introduction,text-classification,9,,,,10,0.13513513513513514,20,0.07936507936507936,10,0.24390243902439024,1,0,
22,"First , each language has its own linguistic and cultural characteristics that may contain different signals to effectively classify a specific class .",Introduction,Introduction,text-classification,9,,,,11,0.14864864864864866,21,0.08333333333333333,11,0.2682926829268293,1,0,
23,contrasts the sentence vectors of the original English sentences and their Arabictranslated sentences in the question type classification task .,Introduction,Introduction,text-classification,9,,,,12,0.16216216216216217,22,0.0873015873015873,12,0.2926829268292683,1,0,
